Time,EngineSpeed,ShipTrim,ShipDraft,WindSpeed,WindDirection,WaterSpeed,FuelConsumptionRate,ShipSpeed,Latitude,Longitude
1900-01-01 00:47:03,47,2.35,7.965,5.9722,40,-0.109,0.2915,4.934,28.47,123.23
1900-01-01 00:47:13,46,2.49,7.955,6.0556,41,-0.005,0.2887,4.9361,28.47,123.23
1900-01-01 00:47:23,46,2.14,8.02,6.1944,42,-0.005,0.2857,4.9361,28.47,123.23
1900-01-01 00:47:35,46,2.29,8.035,6.1389,41,-0.005,0.2922,4.9361,28.47,123.23
1900-01-01 00:47:45,46,2.59,7.955,5.9722,38,0.015,0.2887,4.9463,28.47,123.23
1900-01-01 00:47:55,47,2.26,8.08,6.0,35,-0.085,0.2943,4.9463,28.47,123.23
1900-01-01 00:48:05,46,2.46,7.99,6.1667,40,-0.097,0.285,4.9402,28.47,123.23
1900-01-01 00:48:17,46,2.44,8.02,6.0278,40,-0.097,0.2916,4.9402,28.47,123.23
1900-01-01 00:48:27,46,2.2,7.98,6.1667,42,-0.1,0.2943,4.9386,28.47,123.23
1900-01-01 00:48:37,46,1.72,8.21,6.1389,40,-0.1,0.2926,4.9386,28.47,123.23
1900-01-01 00:48:50,47,2.17,8.115,6.0556,37,-0.1,0.293,4.9386,28.47,123.23
1900-01-01 00:49:00,46,2.58,7.94,5.9722,38,-0.093,0.2869,4.9422,28.48,123.22
1900-01-01 00:49:10,46,1.87,8.095,6.0278,40,-0.018,0.2935,4.9294,28.48,123.22
1900-01-01 00:49:22,47,2.24,8.09,6.25,42,-0.018,0.286,4.9294,28.48,123.22
1900-01-01 00:49:32,47,2.28,8.08,6.25,38,-0.018,0.2873,4.9294,28.48,123.22
1900-01-01 00:49:42,46,2.44,7.94,6.3889,38,-0.01,0.2875,4.9335,28.48,123.22
1900-01-01 00:49:54,47,2.35,8.015,6.3889,41,-0.11,0.2954,4.9335,28.48,123.22
1900-01-01 00:50:04,46,2.48,7.94,6.2778,41,-0.129,0.2878,4.9237,28.48,123.22
1900-01-01 00:50:14,46,1.93,8.075,6.25,37,-0.029,0.2875,4.9237,28.48,123.22
1900-01-01 00:50:24,46,1.95,8.075,6.4444,40,-0.106,0.2896,4.9355,28.48,123.22
1900-01-01 00:50:36,47,2.76,7.86,6.1944,38,0.002,0.2844,4.9397,28.48,123.22
1900-01-01 00:50:46,46,1.9,8.08,6.2778,38,-0.125,0.2886,4.9258,28.48,123.22
1900-01-01 00:50:56,47,1.89,8.095,6.6389,37,-0.033,0.2897,4.9216,28.48,123.22
1900-01-01 00:51:08,46,2.0,8.15,6.6389,38,-0.036,0.2882,4.9201,28.48,123.22
1900-01-01 00:51:18,46,2.24,8.11,6.4722,41,-0.029,0.2883,4.9237,28.48,123.22
1900-01-01 00:51:28,46,2.44,7.96,6.2778,37,-0.029,0.2926,4.9237,28.48,123.22
1900-01-01 00:51:40,46,2.37,7.985,6.4167,38,-0.02,0.2911,4.9283,28.48,123.22
1900-01-01 00:51:50,47,1.81,8.215,6.4444,38,-0.12,0.2897,4.9283,28.48,123.22
1900-01-01 00:52:00,47,1.73,8.215,6.3333,37,-0.022,0.289,4.9273,28.48,123.22
1900-01-01 00:52:10,47,2.09,8.145,6.2222,38,-0.025,0.2932,4.9258,28.48,123.22
1900-01-01 00:52:22,46,2.51,7.955,6.2222,40,-0.025,0.287,4.9258,28.48,123.22
1900-01-01 00:52:32,46,2.06,8.0,6.0556,35,-0.125,0.2854,4.9258,28.48,123.22
1900-01-01 00:52:42,47,1.97,8.055,6.0833,40,-0.125,0.2932,4.9258,28.48,123.22
1900-01-01 00:52:53,47,1.91,8.215,6.1111,40,-0.025,0.2861,4.9258,28.48,123.22
1900-01-01 00:53:03,46,2.04,8.13,6.1667,40,-0.024,0.2864,4.9263,28.48,123.22
1900-01-01 00:53:13,46,2.17,8.055,6.0833,38,-0.138,0.2942,4.9191,28.48,123.22
1900-01-01 00:53:25,46,2.1,8.12,6.3889,41,-0.139,0.2887,4.9186,28.48,123.22
1900-01-01 00:53:35,46,2.17,8.075,6.25,41,-0.039,0.2871,4.9186,28.48,123.22
1900-01-01 00:53:45,47,2.34,7.96,6.1111,41,-0.116,0.2908,4.9304,28.48,123.22
1900-01-01 00:53:55,47,2.37,8.055,6.0556,37,-0.116,0.2856,4.9304,28.48,123.22
1900-01-01 00:54:07,46,2.12,8.12,6.1944,40,-0.109,0.2851,4.934,28.48,123.22
1900-01-01 00:54:17,46,2.31,7.975,6.1667,42,-0.116,0.2909,4.9304,28.48,123.22
1900-01-01 00:54:27,46,1.91,8.085,5.9722,37,-0.132,0.2937,4.9222,28.48,123.22
1900-01-01 00:54:39,46,2.27,8.035,6.1389,38,-0.128,0.2893,4.9242,28.48,123.22
1900-01-01 00:54:49,46,2.22,8.07,6.1389,38,-0.017,0.2848,4.9299,28.48,123.22
1900-01-01 00:54:59,47,2.2,8.04,6.1389,40,-0.108,0.2887,4.9345,28.48,123.22
1900-01-01 00:55:11,46,2.09,8.045,6.0833,40,-0.115,0.2899,4.9309,28.48,123.22
1900-01-01 00:55:21,46,2.28,8.01,6.1111,41,-0.11,0.2888,4.9335,28.49,123.22
1900-01-01 00:55:31,47,2.07,8.085,6.1111,41,-0.114,0.2922,4.9314,28.49,123.22
1900-01-01 00:55:41,46,2.22,8.08,5.8333,37,-0.114,0.2898,4.9314,28.49,123.22
1900-01-01 00:55:54,46,2.19,8.125,6.1944,40,-0.114,0.2854,4.9314,28.49,123.22
1900-01-01 00:56:04,46,2.1,8.11,6.2222,38,-0.085,0.2927,4.9463,28.49,123.22
1900-01-01 00:56:14,46,2.2,8.0,6.1667,41,-0.085,0.2876,4.9463,28.49,123.22
1900-01-01 00:56:26,46,2.04,8.13,5.9444,38,-0.103,0.2899,4.9371,28.49,123.22
1900-01-01 00:56:36,47,1.73,8.145,6.0,38,-0.103,0.2873,4.9371,28.49,123.22
1900-01-01 00:56:46,47,2.05,8.135,6.2778,40,-0.104,0.2936,4.9366,28.49,123.22
1900-01-01 00:56:58,46,2.03,8.125,6.2778,41,-0.104,0.2825,4.9366,28.49,123.22
1900-01-01 00:57:08,46,2.26,8.01,6.1111,42,-0.091,0.287,4.9433,28.49,123.22
1900-01-01 00:57:18,46,2.1,7.96,5.9722,42,-0.078,0.2913,4.9499,28.49,123.22
1900-01-01 00:57:30,47,1.83,8.125,6.1111,40,-0.085,0.294,4.9463,28.49,123.22
1900-01-01 00:57:40,47,1.91,8.175,6.0833,38,-0.077,0.291,4.9505,28.49,123.22
1900-01-01 00:57:50,46,2.23,8.105,6.0,40,-0.077,0.2832,4.9505,28.49,123.22
1900-01-01 00:58:00,47,2.19,8.055,6.1389,40,-0.08,0.295,4.9489,28.49,123.22
1900-01-01 00:58:12,47,2.05,8.045,6.3056,44,-0.099,0.281,4.9391,28.49,123.22
1900-01-01 00:58:22,46,2.5,7.87,6.1111,42,-0.099,0.2883,4.9391,28.49,123.22
1900-01-01 00:58:32,46,2.38,7.99,6.0,41,-0.087,0.2865,4.9453,28.49,123.22
1900-01-01 00:58:44,46,2.05,8.085,5.9167,38,-0.087,0.2892,4.9453,28.49,123.22
1900-01-01 00:58:54,46,1.95,8.135,6.0,42,-0.189,0.2826,4.9443,28.49,123.22
1900-01-01 00:59:04,46,2.22,8.06,6.0,40,-0.089,0.2838,4.9443,28.49,123.22
1900-01-01 00:59:16,46,1.99,8.175,5.9167,41,-0.071,0.2848,4.9535,28.49,123.22
1900-01-01 00:59:26,46,2.11,8.105,6.0278,38,-0.071,0.2893,4.9535,28.49,123.22
1900-01-01 00:59:36,46,2.05,8.075,6.3611,41,-0.086,0.2871,4.9458,28.49,123.22
1900-01-01 00:59:46,47,2.07,8.095,6.2778,41,-0.093,0.3002,4.9422,28.49,123.22
1900-01-01 00:59:58,47,1.89,8.155,6.2222,44,-0.093,0.2851,4.9422,28.49,123.22
1900-01-01 01:00:08,46,1.67,8.185,6.1389,41,-0.093,0.2927,4.9422,28.49,123.22
1900-01-01 01:00:18,46,2.21,8.015,5.9444,38,-0.074,0.2888,4.952,28.49,123.22
1900-01-01 01:00:30,46,2.32,8.04,6.0,41,-0.072,0.2918,4.953,28.49,123.22
1900-01-01 01:00:40,46,2.36,8.05,6.0278,41,-0.078,0.2809,4.9499,28.49,123.22
1900-01-01 01:00:50,46,2.21,8.025,5.9167,38,-0.068,0.2874,4.9551,28.49,123.22
1900-01-01 01:01:02,47,2.18,8.08,6.0833,40,-0.072,0.2903,4.953,28.49,123.22
1900-01-01 01:01:12,46,2.32,8.1,6.1667,41,-0.083,0.2819,4.9474,28.49,123.22
1900-01-01 01:01:22,46,2.17,8.045,6.0,45,0.017,0.2847,4.9474,28.49,123.22
1900-01-01 01:01:32,47,2.03,8.015,6.0,40,-0.07,0.2894,4.9541,28.49,123.22
1900-01-01 01:01:44,46,1.7,8.25,6.1944,38,-0.07,0.2924,4.9541,28.49,123.22
1900-01-01 01:01:54,46,2.18,8.06,6.2222,41,0.045,0.2843,4.9618,28.5,123.22
1900-01-01 01:02:04,46,1.84,8.15,6.0278,40,0.045,0.287,4.9618,28.5,123.22
1900-01-01 01:02:16,47,1.96,8.11,5.8889,42,-0.055,0.2863,4.9618,28.5,123.22
1900-01-01 01:02:26,46,2.79,7.815,5.75,41,-0.055,0.2849,4.9618,28.5,123.22
1900-01-01 01:02:36,46,2.42,7.93,5.9167,38,-0.088,0.2881,4.9448,28.5,123.22
1900-01-01 01:02:48,46,1.95,8.075,6.0833,41,-0.094,0.29,4.9417,28.5,123.22
1900-01-01 01:02:58,46,1.93,8.145,6.0556,38,-0.077,0.2934,4.9505,28.5,123.22
1900-01-01 01:03:08,46,2.33,7.955,6.1389,38,-0.085,0.2986,4.9463,28.5,123.22
1900-01-01 01:03:20,46,2.06,8.12,6.0833,40,-0.085,0.2988,4.9463,28.5,123.22
1900-01-01 01:03:30,46,2.3,8.07,5.8056,34,-0.085,0.2966,4.9463,28.5,123.22
1900-01-01 01:03:40,46,2.37,7.965,5.9167,38,-0.085,0.2937,4.9463,28.5,123.22
1900-01-01 01:03:50,46,2.25,8.055,5.9167,35,-0.093,0.2935,4.9422,28.5,123.22
1900-01-01 01:04:02,47,2.49,8.055,6.0,40,-0.093,0.2956,4.9422,28.5,123.22
1900-01-01 01:04:12,46,2.43,8.005,5.8611,40,-0.093,0.2882,4.9422,28.5,123.22
1900-01-01 01:04:22,47,2.36,7.95,5.7222,37,0.007,0.2898,4.9422,28.5,123.22
1900-01-01 01:04:35,47,2.65,7.885,6.0278,42,0.004,0.2912,4.9407,28.5,123.22
1900-01-01 01:04:45,47,1.97,8.185,5.9722,40,0.011,0.294,4.9443,28.5,123.22
1900-01-01 01:04:55,46,2.06,8.11,5.7222,34,0.011,0.288,4.9443,28.5,123.22
1900-01-01 01:05:07,46,2.19,8.045,5.75,37,0.015,0.2866,4.9463,28.5,123.22
1900-01-01 01:05:17,46,2.11,8.045,5.8333,38,-0.085,0.2891,4.9463,28.5,123.22
1900-01-01 01:05:27,47,2.11,8.065,5.7222,37,-0.074,0.2855,4.952,28.5,123.21
1900-01-01 01:05:37,47,1.77,8.245,5.7222,35,-0.082,0.2888,4.9479,28.5,123.21
1900-01-01 01:05:49,47,1.94,8.14,5.75,37,-0.082,0.2842,4.9479,28.5,123.21
1900-01-01 01:05:59,46,2.18,8.1,5.8889,35,-0.082,0.2908,4.9479,28.5,123.21
1900-01-01 01:06:09,46,2.2,8.02,6.0556,40,-0.058,0.2835,4.9602,28.5,123.21
1900-01-01 01:06:21,46,2.66,7.97,6.0278,41,0.058,0.2849,4.9685,28.5,123.21
1900-01-01 01:06:31,46,2.79,7.855,5.9444,40,-0.029,0.2873,4.9751,28.5,123.21
1900-01-01 01:06:41,46,2.03,8.115,5.75,41,-0.029,0.2829,4.9751,28.5,123.21
1900-01-01 01:06:53,47,2.19,8.025,5.75,40,-0.029,0.2915,4.9751,28.5,123.21
1900-01-01 01:07:03,46,2.02,8.12,6.0278,41,-0.029,0.289,4.9751,28.5,123.21
1900-01-01 01:07:13,47,2.33,8.005,5.7222,41,-0.029,0.2869,4.9751,28.5,123.21
1900-01-01 01:07:23,46,2.11,8.065,5.7778,40,-0.081,0.2818,4.9484,28.5,123.21
1900-01-01 01:07:35,46,2.08,8.06,5.8889,38,0.04,0.2804,4.9592,28.5,123.21
1900-01-01 01:07:45,47,2.1,8.18,6.0833,37,0.025,0.2847,4.9515,28.5,123.21
1900-01-01 01:07:55,47,2.37,8.035,5.8889,40,-0.067,0.2818,4.9556,28.5,123.21
1900-01-01 01:08:07,47,2.26,7.97,5.8611,37,-0.179,0.2888,4.9494,28.5,123.21
1900-01-01 01:08:17,47,2.09,8.145,5.9722,35,-0.069,0.2829,4.9546,28.51,123.21
1900-01-01 01:08:27,46,2.24,8.05,5.9167,40,-0.069,0.2932,4.9546,28.51,123.21
1900-01-01 01:08:39,46,1.86,8.14,5.7778,35,-0.063,0.2902,4.9577,28.51,123.21
1900-01-01 01:08:49,47,2.12,8.12,5.9722,37,-0.063,0.2876,4.9577,28.51,123.21
1900-01-01 01:08:59,47,2.22,8.13,6.0556,35,-0.065,0.2892,4.9566,28.51,123.21
1900-01-01 01:09:11,46,2.17,8.075,6.1667,35,-0.065,0.2874,4.9566,28.51,123.21
1900-01-01 01:09:21,46,2.17,8.055,6.0556,37,-0.067,0.2884,4.9556,28.51,123.21
1900-01-01 01:09:31,46,1.79,8.145,6.0,37,-0.067,0.285,4.9556,28.51,123.21
1900-01-01 01:09:41,47,1.92,8.16,5.8889,34,-0.096,0.2875,4.9407,28.51,123.21
1900-01-01 01:09:53,47,1.7,8.3,5.8889,35,-0.082,0.2875,4.9479,28.51,123.21
1900-01-01 01:10:03,46,1.99,8.165,5.8889,33,-0.082,0.2843,4.9479,28.51,123.21
1900-01-01 01:10:13,47,2.12,8.07,5.8889,35,-0.082,0.2792,4.9479,28.51,123.21
1900-01-01 01:10:25,46,1.93,8.095,5.8333,33,-0.129,0.2833,4.9237,28.51,123.21
1900-01-01 01:10:35,47,1.92,8.22,5.9167,34,-0.09,0.2872,4.9438,28.51,123.21
1900-01-01 01:10:45,46,2.09,8.135,5.8056,33,-0.071,0.287,4.9535,28.51,123.21
1900-01-01 01:10:57,46,2.3,8.01,5.9444,35,-0.063,0.2823,4.9577,28.51,123.21
1900-01-01 01:11:07,46,2.04,8.1,5.9444,33,-0.063,0.2898,4.9577,28.51,123.21
1900-01-01 01:11:17,46,2.1,8.12,6.0,35,-0.075,0.2841,4.9515,28.51,123.21
1900-01-01 01:11:27,46,1.92,8.13,6.0556,37,-0.075,0.2817,4.9515,28.51,123.21
1900-01-01 01:11:39,47,2.14,8.08,5.9167,38,0.025,0.2849,4.9515,28.51,123.21
1900-01-01 01:11:49,46,2.54,8.01,5.8333,37,-0.075,0.2902,4.9515,28.51,123.21
1900-01-01 01:11:59,46,2.33,7.975,5.5556,31,-0.085,0.3038,4.9463,28.51,123.21
1900-01-01 01:12:11,46,2.33,7.915,5.5556,27,-0.115,0.3091,4.9309,28.51,123.21
1900-01-01 01:12:21,47,1.74,8.2,5.6944,26,-0.015,0.3107,4.9309,28.51,123.21
1900-01-01 01:12:31,46,2.61,7.915,5.6111,31,-0.029,0.3053,4.9237,28.51,123.21
1900-01-01 01:12:43,47,2.37,8.045,5.9167,34,0.049,0.2835,4.9124,28.51,123.21
1900-01-01 01:12:53,46,2.1,8.16,5.9167,33,0.059,0.2723,4.9175,28.51,123.21
1900-01-01 01:13:03,46,2.27,8.065,5.8056,34,0.059,0.2837,4.9175,28.51,123.21
1900-01-01 01:13:13,46,1.96,8.08,5.8333,34,-0.075,0.2933,4.9,28.51,123.21
1900-01-01 01:13:25,46,2.25,8.085,5.75,33,-0.068,0.2985,4.9036,28.51,123.21
1900-01-01 01:13:35,46,2.2,8.1,5.6111,35,-0.051,0.2897,4.9124,28.51,123.21
1900-01-01 01:13:45,47,2.2,8.11,5.4722,28,-0.051,0.2927,4.9124,28.51,123.21
1900-01-01 01:13:57,46,2.28,8.05,5.8333,31,-0.031,0.2875,4.9227,28.51,123.21
1900-01-01 01:14:07,46,2.14,8.05,5.9722,33,-0.137,0.2855,4.9196,28.51,123.21
1900-01-01 01:14:17,46,2.07,8.115,5.8889,34,-0.029,0.2918,4.9237,28.51,123.21
1900-01-01 01:14:30,46,1.87,8.135,5.8056,35,-0.007,0.2973,4.935,28.51,123.21
1900-01-01 01:14:40,47,2.1,8.05,5.7222,34,-0.107,0.2901,4.935,28.51,123.21
1900-01-01 01:14:50,47,2.16,8.06,5.6111,34,-0.112,0.2898,4.9325,28.51,123.21
1900-01-01 01:15:02,46,2.31,8.045,5.6389,33,-0.012,0.2862,4.9325,28.51,123.21
1900-01-01 01:15:12,46,2.34,8.01,5.8056,33,0.001,0.2852,4.9391,28.52,123.21
1900-01-01 01:15:22,47,2.1,8.08,5.8611,33,0.001,0.2902,4.9391,28.52,123.21
1900-01-01 01:15:32,46,2.14,8.09,5.7222,35,-0.098,0.2879,4.9397,28.52,123.21
1900-01-01 01:15:44,46,1.87,8.195,5.6389,30,-0.102,0.2859,4.9376,28.52,123.21
1900-01-01 01:15:54,46,1.72,8.16,5.8889,34,-0.1,0.2777,4.9386,28.52,123.21
1900-01-01 01:16:04,46,1.87,8.135,5.9444,37,-0.1,0.2903,4.9386,28.52,123.21
1900-01-01 01:16:16,46,1.82,8.16,5.8611,35,-0.128,0.2857,4.9242,28.52,123.21
1900-01-01 01:16:26,46,2.22,8.1,5.6667,35,-0.11,0.2859,4.9335,28.52,123.21
1900-01-01 01:16:36,46,2.52,7.93,5.6111,34,-0.11,0.2832,4.9335,28.52,123.21
1900-01-01 01:16:48,46,2.12,8.12,5.5,35,-0.11,0.2836,4.9335,28.52,123.21
1900-01-01 01:16:58,46,1.9,8.13,5.5,31,-0.123,0.286,4.9268,28.52,123.21
1900-01-01 01:17:08,46,2.09,8.095,5.6389,33,-0.132,0.2813,4.9222,28.52,123.21
1900-01-01 01:17:18,46,2.32,8.0,5.8056,34,-0.132,0.2859,4.9222,28.52,123.21
1900-01-01 01:17:30,46,2.19,8.115,5.75,34,-0.139,0.2836,4.9186,28.52,123.21
1900-01-01 01:17:40,46,1.83,8.105,5.8611,35,-0.139,0.2839,4.9186,28.52,123.21
1900-01-01 01:17:50,46,1.83,8.125,6.0278,34,-0.139,0.2837,4.9186,28.52,123.21
1900-01-01 01:18:02,46,2.09,8.025,5.8889,34,-0.152,0.2841,4.9119,28.52,123.21
1900-01-01 01:18:12,46,1.79,8.205,5.8056,33,-0.154,0.2783,4.9108,28.52,123.21
1900-01-01 01:18:22,47,2.06,8.13,5.8333,34,-0.14,0.2849,4.918,28.52,123.21
1900-01-01 01:18:34,46,2.07,8.115,5.9444,35,-0.162,0.2812,4.9067,28.52,123.21
1900-01-01 01:18:44,46,2.33,8.035,5.9167,35,-0.065,0.281,4.9052,28.52,123.21
1900-01-01 01:18:54,47,2.03,8.105,5.8889,35,-0.057,0.2818,4.9093,28.52,123.21
1900-01-01 01:19:04,47,2.27,8.095,5.8611,35,-0.082,0.2872,4.8964,28.52,123.21
1900-01-01 01:19:16,46,2.08,8.09,5.7778,31,-0.165,0.2834,4.9052,28.52,123.21
1900-01-01 01:19:26,46,1.99,8.115,5.6389,34,-0.171,0.2807,4.9021,28.52,123.21
1900-01-01 01:19:36,46,2.13,8.075,5.8611,33,-0.171,0.2811,4.9021,28.52,123.21
1900-01-01 01:19:48,46,1.99,8.145,6.2222,34,-0.171,0.2822,4.9021,28.52,123.21
1900-01-01 01:19:58,46,2.46,7.87,6.1667,35,-0.168,0.2824,4.9036,28.52,123.21
1900-01-01 01:20:08,47,2.0,8.16,6.0556,35,-0.068,0.2852,4.9036,28.52,123.21
1900-01-01 01:20:20,46,2.35,8.055,5.9722,33,-0.068,0.2857,4.9036,28.52,123.21
1900-01-01 01:20:30,46,1.99,8.035,6.1111,34,-0.168,0.2841,4.9036,28.52,123.21
1900-01-01 01:20:40,47,1.74,8.19,6.1389,37,-0.199,0.2895,4.8877,28.52,123.21
1900-01-01 01:20:52,46,1.79,8.225,6.1389,34,-0.199,0.2817,4.8877,28.52,123.21
1900-01-01 01:21:02,46,2.16,8.16,6.0278,33,-0.099,0.2854,4.8877,28.52,123.21
1900-01-01 01:21:12,46,2.46,8.02,5.8889,34,-0.099,0.2865,4.8877,28.52,123.21
1900-01-01 01:21:22,46,2.21,8.155,5.8056,31,-0.111,0.2831,4.8815,28.53,123.21
1900-01-01 01:21:34,46,2.52,7.95,6.0,34,-0.122,0.2875,4.8759,28.53,123.21
1900-01-01 01:21:44,46,1.89,8.155,6.0,34,-0.118,0.2803,4.8779,28.53,123.21
1900-01-01 01:21:54,46,2.1,8.04,6.0556,33,-0.118,0.285,4.8779,28.53,123.21
1900-01-01 01:22:06,46,2.44,7.99,6.0833,34,-0.118,0.2854,4.8779,28.53,123.21
1900-01-01 01:22:16,46,2.13,8.005,6.0,33,-0.199,0.2825,4.8877,28.53,123.21
1900-01-01 01:22:26,47,1.79,8.165,5.8611,31,-0.199,0.2814,4.8877,28.53,123.21
1900-01-01 01:22:38,46,1.88,8.13,5.7222,33,-0.231,0.2866,4.8712,28.53,123.21
1900-01-01 01:22:48,47,2.19,8.065,5.7778,31,-0.111,0.285,4.8815,28.53,123.21
1900-01-01 01:22:58,46,2.29,8.125,5.9444,34,-0.111,0.2888,4.8815,28.53,123.21
1900-01-01 01:23:08,46,2.52,7.95,6.0278,34,-0.213,0.2801,4.8805,28.53,123.21
1900-01-01 01:23:21,46,2.18,8.06,6.1389,33,-0.213,0.2891,4.8805,28.53,123.21
1900-01-01 01:23:31,46,2.24,8.07,6.1944,33,-0.215,0.2844,4.8795,28.53,123.21
1900-01-01 01:23:41,46,2.26,8.04,6.1111,33,-0.23,0.2874,4.8717,28.53,123.21
1900-01-01 01:23:53,47,2.54,7.97,6.1944,34,-0.131,0.2894,4.8712,28.53,123.21
1900-01-01 01:24:03,46,2.11,8.125,6.1111,31,-0.231,0.2881,4.8712,28.53,123.21
1900-01-01 01:24:13,46,2.38,8.03,6.1667,31,-0.237,0.2869,4.8681,28.53,123.21
1900-01-01 01:24:25,46,2.39,7.975,6.1944,33,-0.137,0.287,4.8681,28.53,123.21
1900-01-01 01:24:35,47,2.0,8.16,6.1389,34,-0.123,0.2887,4.8753,28.53,123.21
1900-01-01 01:24:45,47,2.11,8.065,6.1667,31,-0.223,0.2786,4.8753,28.53,123.21
1900-01-01 01:24:55,46,2.03,8.095,6.0556,31,-0.247,0.2803,4.863,28.53,123.21
1900-01-01 01:25:07,46,2.0,8.09,6.0556,33,-0.23,0.2886,4.8717,28.53,123.21
1900-01-01 01:25:17,46,2.3,8.08,6.0556,31,-0.258,0.2899,4.8573,28.53,123.21
1900-01-01 01:25:27,46,2.1,7.98,6.2222,33,-0.241,0.2816,4.8661,28.53,123.21
1900-01-01 01:25:39,46,2.14,8.1,6.1111,33,-0.269,0.2893,4.8517,28.53,123.21
1900-01-01 01:25:49,46,1.99,8.195,6.1944,33,-0.246,0.2892,4.8635,28.53,123.21
1900-01-01 01:25:59,46,2.52,7.96,6.25,34,-0.249,0.2879,4.862,28.53,123.21
1900-01-01 01:26:11,46,2.52,7.95,6.1111,33,-0.232,0.2845,4.8707,28.53,123.21
1900-01-01 01:26:21,47,2.05,8.125,6.2778,31,-0.232,0.2904,4.8707,28.53,123.21
1900-01-01 01:26:31,47,1.83,8.225,6.3056,33,-0.27,0.2958,4.8512,28.53,123.21
1900-01-01 01:26:43,46,2.52,8.0,6.1389,30,-0.27,0.2833,4.8512,28.53,123.21
1900-01-01 01:26:53,46,2.32,8.02,6.1667,31,-0.249,0.2917,4.862,28.53,123.21
1900-01-01 01:27:03,46,1.98,8.11,6.2222,33,-0.259,0.2888,4.8568,28.53,123.21
1900-01-01 01:27:13,47,2.23,8.065,6.0278,31,-0.367,0.2822,4.8527,28.53,123.21
1900-01-01 01:27:25,46,2.01,8.085,6.1111,30,-0.356,0.2804,4.8584,28.53,123.21
1900-01-01 01:27:35,47,1.95,8.125,6.1389,28,-0.269,0.2852,4.8517,28.53,123.2
1900-01-01 01:27:45,46,2.1,8.2,6.1944,28,-0.303,0.2895,4.8342,28.54,123.2
1900-01-01 01:27:57,46,2.11,8.155,6.0833,24,-0.205,0.3153,4.8332,28.54,123.2
1900-01-01 01:28:07,46,1.96,8.01,6.25,27,-0.287,0.3146,4.8424,28.54,123.2
1900-01-01 01:28:17,48,1.85,8.285,6.3333,24,-0.187,0.3117,4.8424,28.54,123.2
1900-01-01 01:28:29,47,1.89,8.225,6.3611,27,-0.137,0.2887,4.8167,28.54,123.2
1900-01-01 01:28:39,46,2.36,7.96,6.3889,28,-0.121,0.2758,4.8249,28.54,123.2
1900-01-01 01:28:49,47,2.2,7.98,6.3056,30,-0.235,0.2856,4.8177,28.54,123.2
1900-01-01 01:28:59,47,1.91,8.195,6.1111,27,-0.267,0.2877,4.8013,28.54,123.2
1900-01-01 01:29:11,46,2.15,8.125,6.0278,26,-0.255,0.2879,4.8074,28.54,123.2
1900-01-01 01:29:21,47,2.12,8.08,5.9167,23,-0.132,0.2955,4.8193,28.54,123.2
1900-01-01 01:29:31,46,2.11,8.185,5.9722,26,-0.052,0.2983,4.809,28.54,123.2
1900-01-01 01:29:43,46,2.26,8.11,6.1111,27,-0.052,0.295,4.809,28.54,123.2
1900-01-01 01:29:53,47,2.37,7.955,6.2222,28,-0.052,0.29,4.809,28.54,123.2
1900-01-01 01:30:03,46,2.07,8.055,6.1389,26,-0.152,0.285,4.809,28.54,123.2
1900-01-01 01:30:15,46,2.01,8.075,5.9722,26,-0.152,0.2887,4.809,28.54,123.2
1900-01-01 01:30:25,46,2.19,8.085,6.25,27,-0.122,0.2932,4.8244,28.54,123.2
1900-01-01 01:30:35,47,1.84,8.17,6.25,27,-0.122,0.2939,4.8244,28.54,123.2
1900-01-01 01:30:45,47,2.15,8.135,6.3056,27,-0.101,0.2899,4.8352,28.54,123.2
1900-01-01 01:30:57,46,1.74,8.2,5.9444,27,-0.111,0.2919,4.8301,28.54,123.2
1900-01-01 01:31:07,46,2.13,8.105,6.0,24,-0.094,0.2913,4.8388,28.54,123.2
1900-01-01 01:31:17,46,2.21,7.955,6.1944,26,-0.104,0.2884,4.8337,28.54,123.2
1900-01-01 01:31:29,47,2.65,7.865,6.2778,26,-0.104,0.2874,4.8337,28.54,123.2
1900-01-01 01:31:39,47,1.92,8.11,6.25,23,-0.126,0.2896,4.8224,28.54,123.2
1900-01-01 01:31:49,46,1.96,8.15,6.1111,26,-0.099,0.2933,4.8363,28.54,123.2
1900-01-01 01:32:02,46,2.35,8.015,6.2222,27,-0.107,0.2919,4.8321,28.54,123.2
1900-01-01 01:32:12,47,1.78,8.19,6.2222,26,-0.077,0.2998,4.8476,28.54,123.2
1900-01-01 01:32:22,46,2.36,8.08,6.2778,26,-0.105,0.2923,4.8332,28.54,123.2
1900-01-01 01:32:34,46,2.6,7.99,6.1944,27,-0.205,0.2904,4.8332,28.54,123.2
1900-01-01 01:32:44,46,2.55,8.005,6.1111,26,-0.205,0.282,4.8332,28.54,123.2
1900-01-01 01:32:54,47,2.52,7.99,6.0833,26,-0.205,0.2863,4.8332,28.54,123.2
1900-01-01 01:33:04,47,2.18,8.07,6.0833,26,-0.171,0.283,4.8507,28.54,123.2
1900-01-01 01:33:16,46,2.09,8.105,6.0556,24,-0.183,0.2849,4.8445,28.54,123.2
1900-01-01 01:33:26,46,2.23,7.995,6.1111,24,-0.094,0.2935,4.8388,28.54,123.2
1900-01-01 01:33:36,46,2.41,7.985,6.3056,28,-0.084,0.2931,4.844,28.54,123.2
