Time,FuelConsumptionRate,FuelConsumption,MEFOInTemp,FCMFODensity,MESFOC_kw,MESFOC_nmile,EngineSpeed,METorque,MEShaftPow,ShipSpdToWater,ShipSpd,ShipHeel,ShipTrim,ShipDraft,ShipSlip,WindSpd,WindDirection,Latitude,Longitude
1900-01-01 00:24:23,290.5987549,1787855.359,76.49062347,890.6807251,218.3311462,29.95863533,46,272,1331,9.7,9.64,0.39,2.0,8.16,-4.33843708,21.4,34,28.44 N,123.24 E
1900-01-01 00:24:33,294.6271973,1787855.922,76.49062347,890.6309204,227.6871643,30.69033241,46,267,1294,9.6,9.64,0.11,2.73,7.895,-3.262783051,21.3,34,28.44 N,123.24 E
1900-01-01 00:24:43,286.9290161,1787856.25,76.48281097,890.6480713,227.0008087,29.58031082,46,262,1264,9.7,9.64,0.01,1.81,8.055,-4.33843708,21.1,37,28.44 N,123.24 E
1900-01-01 00:24:55,285.5484619,1787856.766,76.48281097,890.5267944,217.47789,29.74463081,47,268,1313,9.6,9.64,0.05,2.03,8.145,-1.065702558,21.2,35,28.44 N,123.24 E
1900-01-01 00:25:05,288.8374023,1787857.281,76.48281097,890.600647,222.8683624,30.08722878,47,265,1296,9.6,9.64,0.08,1.74,8.15,-1.065702558,21.0,34,28.44 N,123.24 E
1900-01-01 00:25:15,293.4720459,1787857.844,76.49062347,890.578186,222.1590118,30.25485039,47,269,1321,9.7,9.64,0.26,2.15,8.065,-2.118470192,21.0,35,28.44 N,123.24 E
1900-01-01 00:25:27,286.8277283,1787858.125,76.47499847,890.5953979,223.7345734,29.56986809,47,265,1282,9.7,9.638,-0.15,2.17,8.055,-2.118470192,21.5,35,28.44 N,123.24 E
1900-01-01 00:25:37,286.5857239,1787858.453,76.47499847,890.5947266,224.7731171,29.54491997,47,263,1275,9.7,9.621,-0.07,2.5,7.96,-2.118470192,21.9,34,28.44 N,123.24 E
1900-01-01 00:25:47,283.7009277,1787859.016,76.48281097,890.6486816,216.7310333,29.24751854,46,266,1309,9.7,9.637,0.08,2.0,8.02,-4.33843708,21.4,33,28.44 N,123.24 E
1900-01-01 00:25:59,291.7870789,1787859.547,76.50624847,890.4697266,220.7164001,30.08114243,47,268,1322,9.7,9.637,-0.03,2.13,8.075,-2.118470192,21.8,35,28.44 N,123.24 E
1900-01-01 00:26:09,287.2567444,1787859.734,76.46718597,890.6355591,221.9913025,29.6140976,46,266,1294,9.7,9.637,0.02,2.21,8.035,-4.33843708,22.2,34,28.44 N,123.24 E
1900-01-01 00:26:19,287.28302,1787860.188,76.45937347,890.6364746,224.4398651,29.92531395,46,262,1280,9.6,9.622,0.04,2.1,8.08,-3.262783051,21.0,35,28.44 N,123.24 E
1900-01-01 00:26:31,287.0995483,1787860.766,76.49062347,890.5132446,221.6984863,29.90620232,46,264,1295,9.6,9.64,-0.08,2.03,8.025,-3.262783051,21.6,34,28.44 N,123.24 E
1900-01-01 00:26:41,284.8322449,1787861.281,76.49062347,890.4882813,217.2633514,29.67002487,46,267,1311,9.6,9.641,0.03,2.18,8.07,-3.262783051,22.0,35,28.44 N,123.24 E
1900-01-01 00:26:51,286.8463135,1787861.484,76.49843597,890.4989624,217.9683228,29.57178497,46,269,1316,9.7,9.641,0.04,2.13,8.025,-4.33843708,21.8,35,28.44 N,123.24 E
1900-01-01 00:27:01,284.9678955,1787861.859,76.53749847,890.3552856,216.5409546,29.68415642,47,268,1316,9.6,9.63,-0.09,2.26,8.01,-1.065702558,21.6,35,28.44 N,123.24 E
1900-01-01 00:27:13,286.2628784,1787862.641,76.50624847,890.480957,218.354599,29.81904984,46,267,1311,9.6,9.636,0.03,1.84,8.16,-3.262783051,22.4,34,28.44 N,123.24 E
1900-01-01 00:27:23,287.7731934,1787862.953,76.49843597,890.6027832,225.3509674,29.97637367,46,263,1277,9.6,9.636,0.14,2.11,8.025,-3.262783051,22.6,37,28.44 N,123.24 E
1900-01-01 00:27:33,287.8193054,1787863.156,76.48281097,890.4147949,221.2292938,29.67209244,46,265,1301,9.7,9.629,0.01,1.93,8.095,-4.33843708,22.0,34,28.44 N,123.24 E
1900-01-01 00:27:45,291.1156006,1787863.672,76.49062347,890.5672607,220.3751678,30.32454109,46,268,1321,9.6,9.629,0.03,2.1,8.11,-3.262783051,21.6,34,28.44 N,123.24 E
1900-01-01 00:27:55,286.4081116,1787864.563,76.45937347,890.604187,219.4698181,29.83417892,47,267,1305,9.6,9.629,-0.16,1.79,8.115,-1.065702558,21.6,35,28.44 N,123.24 E
1900-01-01 00:28:05,288.3738403,1787864.641,76.48281097,890.4956055,220.1327057,30.03894234,47,266,1310,9.6,9.639,-0.12,1.69,8.155,-1.065702558,22.4,33,28.44 N,123.24 E
1900-01-01 00:28:17,284.2310791,1787865.156,76.47499847,890.5563965,219.6530762,29.30217361,46,264,1294,9.7,9.639,-0.01,2.19,7.995,-4.33843708,22.7,34,28.44 N,123.24 E
1900-01-01 00:28:27,287.6078186,1787865.359,76.45156097,890.5918579,219.2132721,29.65029144,46,267,1312,9.7,9.639,-0.02,1.89,8.105,-4.33843708,22.1,35,28.44 N,123.24 E
1900-01-01 00:28:37,285.118042,1787866.297,76.47499847,890.5734253,219.1529846,29.39361191,47,266,1301,9.7,9.617,-0.02,2.1,8.08,-2.118470192,22.3,34,28.45 N,123.24 E
1900-01-01 00:28:47,287.3805847,1787866.375,76.46718597,890.4901733,222.9484711,29.62686348,46,265,1289,9.7,9.617,0.08,2.08,8.04,-4.33843708,22.9,33,28.45 N,123.24 E
1900-01-01 00:28:59,286.6330566,1787866.906,76.43593597,890.6467285,219.8106232,29.54979897,46,267,1304,9.7,9.6,0.2,1.8,8.14,-4.33843708,23.1,35,28.45 N,123.24 E
1900-01-01 00:29:09,291.6290283,1787867.094,76.46718597,890.5510254,223.8135223,30.06484795,47,266,1303,9.7,9.6,-0.08,2.15,8.035,-2.118470192,22.9,34,28.45 N,123.24 E
1900-01-01 00:29:19,289.682373,1787868.047,76.47499847,890.7562866,220.1233826,29.86416245,46,268,1316,9.7,9.6,-0.11,1.89,8.165,-4.33843708,22.9,34,28.45 N,123.24 E
1900-01-01 00:29:31,287.66745,1787868.578,76.48281097,890.6126709,222.9980164,29.65643883,47,265,1290,9.7,9.599,-0.09,1.92,8.16,-2.118470192,22.8,30,28.45 N,123.24 E
1900-01-01 00:29:41,285.7450256,1787868.641,76.49062347,890.4463501,221.3361969,29.7651062,46,263,1291,9.6,9.615,0.29,2.19,8.035,-3.262783051,22.8,34,28.45 N,123.24 E
1900-01-01 00:29:51,287.834198,1787868.844,76.49843597,890.5037231,218.3871002,29.98272896,47,269,1318,9.6,9.615,-0.34,1.97,8.115,-1.065702558,22.6,34,28.45 N,123.24 E
1900-01-01 00:30:03,285.9611206,1787869.438,76.49843597,890.4751587,216.1459656,29.78761673,47,270,1323,9.6,9.605,0.45,2.19,8.145,-1.065702558,22.9,37,28.45 N,123.24 E
1900-01-01 00:30:13,286.6300659,1787869.938,76.48281097,890.3093872,223.7549286,29.8572979,46,262,1281,9.6,9.602,0.24,2.24,8.07,-3.262783051,22.6,31,28.45 N,123.24 E
1900-01-01 00:30:23,293.321106,1787870.391,76.47499847,890.5758057,220.8743286,30.23928833,47,268,1328,9.7,9.565,0.03,1.94,8.08,-2.118470192,22.5,35,28.45 N,123.24 E
1900-01-01 00:30:33,287.9883118,1787870.656,76.44374847,890.7354736,214.4365692,29.99878311,47,273,1343,9.6,9.565,0.04,2.13,8.135,-1.065702558,23.3,35,28.45 N,123.24 E
1900-01-01 00:30:46,293.0683594,1787871.188,76.47499847,890.616333,223.5456543,30.5279541,46,269,1311,9.6,9.565,0.18,2.05,8.165,-3.262783051,23.2,35,28.45 N,123.24 E
1900-01-01 00:30:56,291.6630554,1787871.688,76.47499847,890.5292358,221.7969971,30.38156891,46,270,1315,9.6,9.582,-0.11,2.14,8.07,-3.262783051,23.1,35,28.45 N,123.24 E
1900-01-01 00:31:06,286.6069641,1787872.313,76.49062347,890.5499878,217.2911072,29.85489273,47,269,1319,9.6,9.582,0.03,1.77,8.135,-1.065702558,22.9,38,28.45 N,123.24 E
1900-01-01 00:31:18,290.8536377,1787872.844,76.45937347,890.6050415,218.522644,30.29725456,46,270,1331,9.6,9.582,0.21,2.35,7.925,-3.262783051,22.3,34,28.45 N,123.24 E
1900-01-01 00:31:28,287.4192505,1787872.859,76.49843597,890.3439331,216.2673035,29.93950462,46,271,1329,9.6,9.582,0.04,1.95,8.095,-3.262783051,23.3,35,28.45 N,123.24 E
1900-01-01 00:31:38,284.1169434,1787873.359,76.45937347,890.5112305,222.4878235,29.5955143,47,264,1277,9.6,9.578,0.03,1.95,8.185,-1.065702558,24.0,35,28.45 N,123.24 E
1900-01-01 00:31:50,287.6334534,1787873.875,76.47499847,890.5770264,221.9393921,29.9618187,46,266,1296,9.6,9.578,0.24,2.32,8.03,-3.262783051,23.0,40,28.45 N,123.24 E
1900-01-01 00:32:00,292.7171631,1787874.828,76.49062347,890.3631592,221.4199371,30.17702675,46,268,1322,9.7,9.578,-0.15,1.9,8.08,-4.33843708,22.7,38,28.45 N,123.24 E
1900-01-01 00:32:10,288.3070679,1787874.844,76.46718597,890.6673584,210.2896118,29.72237778,47,277,1371,9.7,9.582,-0.08,1.71,8.175,-2.118470192,22.7,37,28.45 N,123.24 E
1900-01-01 00:32:22,290.0354614,1787875.281,76.45937347,890.7315674,220.8952484,30.2120266,47,270,1313,9.6,9.595,0.1,2.1,8.2,-1.065702558,22.7,35,28.45 N,123.23 E
1900-01-01 00:32:32,289.6037598,1787875.547,76.45937347,890.5511475,226.7844696,30.16705894,46,263,1277,9.6,9.592,-0.11,2.22,8.02,-3.262783051,23.2,40,28.45 N,123.23 E
1900-01-01 00:32:42,291.2721558,1787876.5,76.48281097,890.4815063,219.662262,30.34084892,46,269,1326,9.6,9.592,0.01,2.01,8.085,-3.262783051,22.5,37,28.45 N,123.23 E
1900-01-01 00:32:52,287.6977844,1787876.531,76.45156097,890.5805054,215.503952,29.96851921,46,272,1335,9.6,9.591,0.04,1.83,8.175,-3.262783051,22.8,37,28.45 N,123.23 E
1900-01-01 00:33:04,284.6370544,1787877.047,76.45156097,890.5465088,215.3079071,29.64969254,46,269,1322,9.6,9.567,0.13,2.58,7.91,-3.262783051,23.0,34,28.45 N,123.23 E
1900-01-01 00:33:14,296.1952209,1787877.547,76.45156097,890.6365967,225.243515,30.53558922,47,269,1315,9.7,9.581,-0.06,2.42,8.0,-2.118470192,23.7,38,28.45 N,123.23 E
1900-01-01 00:33:24,291.8813171,1787878.484,76.43593597,890.6808472,222.8101654,30.4043045,46,270,1310,9.6,9.581,-0.27,1.92,8.18,-3.262783051,23.8,38,28.45 N,123.23 E
1900-01-01 00:33:36,287.5567932,1787878.703,76.41249847,890.8076782,223.6055908,29.95383263,46,265,1286,9.6,9.584,-0.06,2.25,8.055,-3.262783051,23.1,40,28.45 N,123.23 E
1900-01-01 00:33:46,289.4717712,1787878.781,76.42812347,890.6279297,222.1579285,30.15330887,45,265,1303,9.6,9.575,0.06,1.99,8.115,-5.55751133,23.0,40,28.45 N,123.23 E
1900-01-01 00:33:56,287.9692383,1787879.281,76.44374847,890.6066895,215.7072906,29.99679565,46,272,1335,9.6,9.569,0.23,2.43,7.925,-3.262783051,22.6,35,28.45 N,123.23 E
1900-01-01 00:34:08,288.364624,1787879.891,76.47499847,890.5650024,219.7901154,30.03798103,46,268,1312,9.6,9.564,0.18,2.1,8.11,-3.262783051,22.6,37,28.45 N,123.23 E
1900-01-01 00:34:18,288.6292725,1787880.688,76.45937347,890.578064,217.6691284,30.06554985,46,270,1326,9.6,9.564,0.11,2.35,7.985,-3.262783051,22.7,35,28.45 N,123.23 E
1900-01-01 00:34:28,288.1130066,1787880.469,76.45937347,890.6318359,218.1022034,30.01177216,47,271,1321,9.6,9.583,0.07,1.94,8.12,-1.065702558,22.3,40,28.45 N,123.23 E
1900-01-01 00:34:38,282.2772827,1787880.953,76.45156097,890.6882324,222.4407196,29.40388298,47,262,1269,9.6,9.581,0.04,2.25,8.095,-1.065702558,21.9,37,28.45 N,123.23 E
1900-01-01 00:34:50,294.1264648,1787881.563,76.45937347,890.7045898,225.7302094,30.32231522,46,267,1303,9.7,9.6,0.2,2.25,8.055,-4.33843708,22.7,38,28.45 N,123.23 E
1900-01-01 00:35:00,291.0396118,1787882.063,76.47499847,890.5392456,222.8480988,30.00408363,47,267,1306,9.7,9.593,-0.06,2.28,8.05,-2.118470192,22.8,37,28.45 N,123.23 E
1900-01-01 00:35:10,287.6542053,1787882.453,76.46718597,890.4345093,217.0975189,29.65507317,46,270,1325,9.7,9.593,0.09,2.29,8.005,-4.33843708,21.8,40,28.45 N,123.23 E
1900-01-01 00:35:22,291.1379395,1787882.656,76.46718597,890.6189575,215.0206299,30.01422119,46,273,1354,9.7,9.593,0.14,2.16,8.03,-4.33843708,22.2,41,28.46 N,123.23 E
1900-01-01 00:35:32,288.9320068,1787883.234,76.45937347,890.5426636,215.1392517,30.09708405,46,274,1343,9.6,9.593,-0.18,1.99,8.125,-3.262783051,22.3,38,28.46 N,123.23 E
1900-01-01 00:35:42,284.0756226,1787883.734,76.49843597,890.560791,216.6862183,29.28614616,47,268,1311,9.7,9.593,0.26,2.26,8.0,-2.118470192,22.4,38,28.46 N,123.23 E
1900-01-01 00:35:54,291.8720093,1787884.25,76.46718597,890.494873,218.7946167,30.40333366,47,270,1334,9.6,9.593,0.05,2.11,8.065,-1.065702558,21.8,38,28.46 N,123.23 E
1900-01-01 00:36:04,293.6305847,1787884.656,76.43593597,890.7366333,220.9409943,30.58651924,46,271,1329,9.6,9.6,0.04,1.82,8.16,-3.262783051,22.1,35,28.46 N,123.23 E
1900-01-01 00:36:14,285.0117188,1787884.969,76.45156097,890.5492554,216.7389526,29.6887207,46,269,1315,9.6,9.596,0.14,1.98,8.15,-3.262783051,22.8,37,28.46 N,123.23 E
1900-01-01 00:36:24,287.3356934,1787885.469,76.48281097,890.4055786,219.1729126,29.93080139,47,269,1311,9.6,9.599,0.31,2.02,8.13,-1.065702558,21.9,41,28.46 N,123.23 E
1900-01-01 00:36:36,293.9587402,1787885.984,76.46718597,890.5245361,222.8648529,30.62070274,46,267,1319,9.6,9.582,-0.01,2.24,7.95,-3.262783051,22.4,38,28.46 N,123.23 E
1900-01-01 00:36:46,296.6111755,1787886.578,76.45937347,890.6906128,219.7119751,30.89699745,47,273,1350,9.6,9.575,-0.02,1.45,8.235,-1.065702558,22.0,37,28.46 N,123.23 E
1900-01-01 00:36:56,287.9404907,1787886.891,76.46718597,890.6421509,219.8018951,29.99380112,47,269,1310,9.6,9.586,-0.07,2.07,8.085,-1.065702558,22.4,40,28.46 N,123.23 E
1900-01-01 00:37:08,284.9777527,1787887.422,76.46718597,890.5270996,218.373764,29.68518257,46,267,1305,9.6,9.611,0.17,2.13,8.135,-3.262783051,22.8,40,28.46 N,123.23 E
1900-01-01 00:37:18,289.7359314,1787887.656,76.45156097,890.6270752,221.8498688,30.18082619,46,267,1306,9.6,9.618,0.19,2.16,8.02,-3.262783051,23.7,40,28.46 N,123.23 E
1900-01-01 00:37:28,290.9980164,1786864.313,76.43593597,890.7781372,215.2352142,30.31229401,46,276,1352,9.6,9.618,0.12,2.08,8.12,-3.262783051,23.6,38,28.46 N,123.23 E
1900-01-01 00:37:40,293.4233704,1786864.828,76.43593597,890.7536621,223.816452,30.88667107,47,270,1311,9.5,9.613,0.25,2.4,8.0,-0.01293477,23.9,40,28.46 N,123.23 E
1900-01-01 00:37:50,283.9727783,1786865.156,76.44374847,890.609436,218.1050568,29.58049774,46,266,1302,9.6,9.613,-0.12,1.86,8.14,-3.262783051,23.0,37,28.46 N,123.23 E
1900-01-01 00:38:00,299.1758423,1786865.656,76.43593597,890.8734131,225.1134949,31.16415024,47,272,1329,9.6,9.613,-0.14,1.96,8.09,-1.065702558,22.7,38,28.46 N,123.23 E
1900-01-01 00:38:12,287.1164551,1786866.047,76.46718597,890.6175537,215.3911896,29.90796471,47,272,1333,9.6,9.605,0.43,2.49,7.965,-1.065702558,22.8,40,28.46 N,123.23 E
1900-01-01 00:38:22,287.5995789,1786866.578,76.45937347,890.7024536,217.0562897,29.9582901,47,271,1325,9.6,9.608,0.23,2.42,7.97,-1.065702558,22.5,35,28.46 N,123.23 E
1900-01-01 00:38:32,288.5107117,1786866.891,76.46718597,890.7399292,221.7607269,30.05319977,46,266,1301,9.6,9.608,0.05,2.21,8.025,-3.262783051,22.5,38,28.46 N,123.23 E
1900-01-01 00:38:42,295.3770142,1786867.391,76.45937347,890.5801392,218.3126526,30.45123863,46,273,1353,9.7,9.633,0.2,2.37,7.985,-4.33843708,22.5,38,28.46 N,123.23 E
1900-01-01 00:38:54,283.4497375,1786867.984,76.46718597,890.5948486,212.4810638,29.22162247,47,268,1334,9.7,9.619,0.24,1.83,8.115,-2.118470192,22.6,38,28.46 N,123.23 E
1900-01-01 00:39:04,295.5107727,1786868.563,76.50624847,890.5039673,215.7012939,30.78237152,47,277,1370,9.6,9.593,0.2,1.78,8.19,-1.065702558,22.9,35,28.46 N,123.23 E
1900-01-01 00:39:14,280.7571716,1786868.625,76.49062347,890.4304199,214.6461487,29.24553871,46,269,1308,9.6,9.593,0.06,2.39,8.025,-3.262783051,22.7,41,28.46 N,123.23 E
1900-01-01 00:39:27,292.3503723,1786869.078,76.45937347,890.5891724,226.2773743,30.45316315,46,266,1292,9.6,9.62,0.16,2.42,8.04,-3.262783051,22.3,40,28.46 N,123.23 E
1900-01-01 00:39:37,290.7209473,1786869.656,76.45156097,890.5636597,221.2488251,29.97123146,47,270,1314,9.7,9.607,0.05,2.59,7.955,-2.118470192,22.6,41,28.46 N,123.23 E
1900-01-01 00:39:47,285.4089966,1786870.219,76.47499847,890.4780273,216.7114563,29.42360878,46,268,1317,9.7,9.607,0.02,2.08,8.13,-4.33843708,22.4,38,28.46 N,123.23 E
1900-01-01 00:39:59,291.1244202,1786870.75,76.45156097,890.7175903,221.0511932,30.32546043,46,269,1317,9.6,9.607,0.25,2.36,8.03,-3.262783051,21.9,40,28.46 N,123.23 E
1900-01-01 00:40:09,292.0743103,1786871.063,76.49062347,890.5996704,219.6047516,30.42440796,46,272,1330,9.6,9.607,-0.13,2.19,7.985,-3.262783051,21.9,38,28.46 N,123.23 E
1900-01-01 00:40:19,289.6511536,1786871.328,76.45937347,890.6721802,222.1251221,30.17199516,47,268,1304,9.6,9.603,0.06,1.91,8.145,-1.065702558,22.8,38,28.46 N,123.23 E
1900-01-01 00:40:29,288.9039001,1786871.891,76.45937347,890.5408325,220.537323,30.09415627,46,267,1310,9.6,9.603,0.27,2.35,7.955,-3.262783051,23.4,41,28.46 N,123.23 E
1900-01-01 00:40:41,287.4580994,1786872.422,76.45937347,890.7177124,218.9322968,29.94355202,46,269,1313,9.6,9.603,0.43,2.28,7.97,-3.262783051,22.6,38,28.46 N,123.23 E
1900-01-01 00:40:51,288.6905823,1786872.984,76.45156097,890.6106567,218.0442505,30.07193565,46,270,1324,9.6,9.622,0.39,2.3,8.03,-3.262783051,22.5,37,28.46 N,123.23 E
1900-01-01 00:41:01,287.4845581,1786873.313,76.46718597,890.6395264,219.2864685,29.63758278,46,268,1311,9.7,9.619,0.15,2.35,8.015,-4.33843708,22.9,40,28.46 N,123.23 E
1900-01-01 00:41:13,290.9010925,1786873.828,76.45937347,890.656311,219.0520325,30.3021965,46,270,1328,9.6,9.626,0.17,2.38,7.99,-3.262783051,23.1,40,28.46 N,123.23 E
1900-01-01 00:41:23,290.7841187,1786874.156,76.46718597,890.5855713,219.625473,30.29001236,47,271,1324,9.6,9.626,0.02,2.22,8.04,-1.065702558,22.6,35,28.46 N,123.23 E
1900-01-01 00:41:33,293.3180542,1786874.719,76.45156097,890.6206055,227.9083557,30.55396461,46,265,1287,9.6,9.61,0.07,2.34,8.08,-3.262783051,22.6,37,28.46 N,123.23 E
1900-01-01 00:41:45,283.7631226,1786875.25,76.46718597,890.5393677,218.4473572,29.5586586,46,268,1299,9.6,9.63,0.19,2.17,8.095,-3.262783051,22.9,38,28.46 N,123.23 E
1900-01-01 00:41:55,288.1336975,1786875.578,76.45156097,890.5810547,221.6413116,30.01392746,46,266,1300,9.6,9.63,-0.18,2.28,8.01,-3.262783051,23.1,38,28.46 N,123.23 E
1900-01-01 00:42:05,294.1416931,1786876.078,76.44374847,890.5392456,223.0035553,30.63975906,46,270,1319,9.6,9.63,0.24,2.26,8.04,-3.262783051,23.4,38,28.46 N,123.23 E
1900-01-01 00:42:15,292.8268433,1786876.719,76.43593597,890.6278687,224.5604553,30.18833351,46,269,1304,9.7,9.63,0.12,2.08,8.09,-4.33843708,22.9,37,28.46 N,123.23 E
1900-01-01 00:42:27,294.6547852,1786876.922,76.47499847,890.6912231,223.2233276,30.69320679,46,270,1320,9.6,9.63,-0.12,2.11,8.065,-3.262783051,23.2,38,28.46 N,123.23 E
1900-01-01 00:42:37,299.3416138,1786877.25,76.47499847,890.6726685,228.3307495,31.18141747,46,270,1311,9.6,9.598,-0.09,2.03,8.165,-3.262783051,22.5,35,28.47 N,123.23 E
1900-01-01 00:42:47,293.0750122,1786877.813,76.49843597,890.4195557,225.2690277,30.52864647,46,267,1301,9.6,9.598,0.28,2.12,8.12,-3.262783051,22.6,38,28.47 N,123.23 E
1900-01-01 00:42:59,288.4310303,1786878.344,76.46718597,890.5947876,218.3429413,30.04489899,46,269,1321,9.6,9.591,0.21,2.44,7.91,-3.262783051,24.4,40,28.47 N,123.23 E
1900-01-01 00:43:09,291.928833,1786878.906,76.44374847,890.557251,220.157486,30.40925407,46,270,1326,9.6,9.616,0.04,2.37,7.965,-3.262783051,23.6,40,28.47 N,123.23 E
1900-01-01 00:43:19,292.237854,1786878.984,76.45937347,890.6116943,224.6255646,30.12761307,46,267,1301,9.7,9.589,-0.01,2.29,8.025,-4.33843708,22.9,37,28.47 N,123.23 E
1900-01-01 00:43:31,293.9367676,1786879.5,76.45156097,890.5523071,224.3792114,30.61841393,46,268,1310,9.6,9.586,-0.02,2.11,8.045,-3.262783051,23.6,38,28.47 N,123.23 E
1900-01-01 00:43:41,292.8964844,1786880.078,76.46718597,890.661438,220.2229156,30.51004982,47,272,1330,9.6,9.586,0.13,2.15,8.035,-1.065702558,22.5,33,28.47 N,123.23 E
1900-01-01 00:43:51,285.8064575,1786880.281,76.46718597,890.5717773,219.5134125,29.77150536,46,268,1302,9.6,9.584,0.41,2.21,8.125,-3.262783051,22.6,35,28.47 N,123.23 E
1900-01-01 00:44:03,294.4693909,1786880.969,76.43593597,890.6359253,225.9933929,30.67389488,46,267,1303,9.6,9.608,0.07,2.46,7.94,-3.262783051,23.4,42,28.47 N,123.23 E
1900-01-01 00:44:13,291.4019775,1786881.5,76.46718597,890.593689,216.4947815,30.04144096,46,273,1346,9.7,9.608,0.19,2.39,7.975,-4.33843708,22.7,37,28.47 N,123.23 E
1900-01-01 00:44:23,295.5597229,1786882.0,76.46718597,890.6696777,222.8957214,30.78747177,46,270,1326,9.6,9.585,0.11,2.24,8.03,-3.262783051,21.8,38,28.47 N,123.23 E
1900-01-01 00:44:33,293.164856,1786881.953,76.46718597,890.6895752,223.9609222,30.53800583,47,268,1309,9.6,9.606,0.04,2.19,8.015,-1.065702558,22.2,41,28.47 N,123.23 E
1900-01-01 00:44:45,290.1443481,1786882.469,76.45937347,890.6714478,214.2868195,30.2233696,47,274,1354,9.6,9.606,-0.05,2.07,8.115,-1.065702558,23.0,38,28.47 N,123.23 E
1900-01-01 00:44:55,283.6237488,1786883.172,76.45937347,890.560791,221.9278107,29.23956108,46,265,1278,9.7,9.593,0.16,2.25,8.025,-4.33843708,21.9,35,28.47 N,123.23 E
1900-01-01 00:45:05,288.9059143,1786883.734,76.48281097,890.2303467,223.0933685,29.78411484,46,264,1295,9.7,9.593,0.11,2.23,7.965,-4.33843708,21.9,38,28.47 N,123.23 E
1900-01-01 00:45:17,289.5971985,1786884.266,76.47499847,890.5407715,216.6022491,29.85538101,46,271,1337,9.7,9.579,0.05,2.01,8.115,-4.33843708,22.1,40,28.47 N,123.23 E
1900-01-01 00:45:27,289.4275818,1786884.453,76.47499847,890.5980225,222.4654694,29.83789444,46,267,1301,9.7,9.578,0.19,2.31,8.075,-4.33843708,22.6,40,28.47 N,123.23 E
1900-01-01 00:45:37,289.51474,1786885.094,76.48281097,890.425354,220.1632996,29.84687996,46,269,1315,9.7,9.6,0.1,2.42,7.91,-4.33843708,22.6,40,28.47 N,123.23 E
1900-01-01 00:45:49,295.7826538,1786885.672,76.50624847,890.3591309,226.8271942,30.18190384,46,267,1304,9.8,9.6,0.18,2.24,8.0,-5.41409111,21.8,40,28.47 N,123.23 E
1900-01-01 00:45:59,286.4476013,1786885.938,76.48281097,890.4457397,219.5000763,29.5306797,46,266,1305,9.7,9.6,-0.02,2.2,8.0,-4.33843708,22.1,38,28.47 N,123.23 E
1900-01-01 00:46:09,286.6829224,1786886.188,76.49062347,890.5014648,215.8757019,29.55494118,47,270,1328,9.7,9.584,0.06,1.89,8.135,-2.118470192,21.9,40,28.47 N,123.23 E
1900-01-01 00:46:19,286.4505615,1786887.078,76.47499847,890.5615234,218.831604,29.83860016,46,268,1309,9.6,9.584,0.2,2.36,8.0,-3.262783051,22.0,37,28.47 N,123.23 E
1900-01-01 00:46:31,290.1135864,1786887.359,76.46718597,890.5245361,226.4743042,29.90861702,46,264,1281,9.7,9.585,0.0,2.11,8.045,-4.33843708,22.6,40,28.47 N,123.23 E
1900-01-01 00:46:41,290.143219,1786887.672,76.49843597,890.3859863,221.4833679,29.91167259,46,268,1310,9.7,9.588,0.23,2.25,8.045,-4.33843708,23.1,40,28.47 N,123.23 E
1900-01-01 00:46:51,288.0533752,1786887.875,76.49843597,890.4638672,220.5615387,29.69622421,46,267,1306,9.7,9.61,0.29,2.03,8.165,-4.33843708,22.4,38,28.47 N,123.23 E
1900-01-01 00:47:03,291.5360718,1786888.391,76.47499847,890.4679565,217.2399902,30.05526543,47,272,1342,9.7,9.591,-0.01,2.35,7.965,-2.118470192,21.5,40,28.47 N,123.23 E
1900-01-01 00:47:13,288.6756897,1786889.266,76.48281097,890.5523071,214.1511078,30.07038498,46,272,1348,9.6,9.595,0.02,2.49,7.955,-3.262783051,21.8,41,28.47 N,123.23 E
1900-01-01 00:47:23,285.6899414,1786889.594,76.50624847,890.5721436,217.917572,29.7593689,46,268,1311,9.6,9.595,0.02,2.14,8.02,-3.262783051,22.3,42,28.47 N,123.23 E
